Date,close,high,low,open,volume,return,log_return,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,target
1981-02-27,0.0908808559179306,0.0917381646000625,0.0908808559179306,0.0908808559179306,14761600,0.0030013397336006165,0.033582630950990566,-2260697600.0000067,311852800.0,-1.0,-35736.822723167694,6.62562660875647e-07,-8.4288946271418e-07,-10032212.789601255,0.08907407828052014,34.196863045335135,929.7313283466782,0.10914238728582859,0.11709487185327545,0.10118990271838173,14.572678434493874,0.07956053195677623,0.0,0.0,0.1095995420125266,0.11019965987687907,0.10899942414817412,1.0951101680404571,-5.452356956349909,0.0,1.0,0.10245531052351,0.11917354731384162,0.11081442891867581,15.317822164315423,-8.3009877069333995e-16,0.0030201248393981945,15.136518868585298,0.003404622987577252,0.0038812820352678305,-0.0004766590476905784,0.10884939568738143,0.09506839284530053,0.0889316894261387,0.1073690607890423,0.8924743823574395,0.9784969956821216,-0.08602261332468208,-0.09220163089804116,25.940390540795434,-0.0041151512414216995,-611.6841935676047,-785.8344553347956,174.15026176719095,0.08787986258480156,0.10524116227863445,0.10706314032731255,0.09881097602460195,50.0000409951218,13.275139961434054,41.2539801108069,50.18018996668945,-138.25841201338108,0.09881097602460195,23.88918485723873,12.0,100.0,-88.0,0.08144966512918472,0.08881689753949482,1.0,0.0,42.60995923517395,0.43762991642689525,0.4112363750787331,0.31607340463547245,-19.655729848839584,38.64949810459785,32.69121837809792,31.40925700171054,-67.30878162190209,0.002687259243987161,-16.793562458216066,3.2056906135844714,3.675336617228873,-0.4696460036444017,-55.52358106436787,-48.57433354972397,-6.949247514643901,0.09712150157246123,-3.628795224595549,-3.696273464234112,-10.869671010165327,1.0
1981-03-02,0.09130951017141342,0.09173816163687441,0.09130951017141342,0.09130951017141342,11760000,0.0004286542534828186,0.004705573117140371,-2275459200.0000067,326614400.0,-1.0,-30631.56233414374,-2.5222987181640727e-05,-2.29550744507394e-06,-9528061.440854765,0.08862381637766216,35.887481019113906,929.7313283466782,0.10807067602872848,0.11654883862866082,0.09959251342879614,15.690033432711356,-0.15985217202063987,0.0,1.0,0.10867071150356648,0.10931369507766238,0.10802772792947057,1.1833613035188424,-8.667188682878155,0.0,1.0,0.09688200801610947,0.11617299811505666,0.10652750306558306,17.850346465695335,0.0,0.003232501929986116,14.442270989812995,0.0031287800181025865,0.003730781631834782,-0.0006020016137321953,0.10817062668502331,0.09424402765356578,0.08929750800233481,0.10776713074218858,0.8865994552705321,0.9793837240355078,-0.0927842687649757,-0.1433344043089164,26.123715605972844,-0.0009001910686492892,-561.2605069120697,-744.7754372615118,183.51493034944212,0.08787986258480156,0.10524116227863445,0.10717030464109277,0.09623902815196325,75.0000204975609,13.784391477635479,36.76002437054408,55.60725471720911,-214.94390130641068,0.09623902815196325,23.88918485723873,8.0,100.0,-92.0,0.08158683529536526,0.08881689753949482,0.0,0.0,37.08465413233535,0.22425784028052878,0.3533091203706921,0.3664591163102365,-22.1591485264138,46.58159302872465,9.61491086960863,24.358135187074463,-90.38508913039136,0.00115748299559304,-18.216617851552023,2.9395926564006327,3.5281878250632253,-0.5885951686625925,-57.65626498988564,-50.39071983775631,-7.265545152129334,0.09624482199351271,-5.439739998759396,-5.5932882743975565,-7.82561240036399,0.0
1981-03-03,0.09002356231212616,0.09045221958673903,0.09002356231212616,0.09045221958673903,16172800,-0.001285947859287262,-0.014183506622877928,-2287219200.0000067,338374400.0,-1.0,-32189.497748309903,-5.007860872549489e-07,-3.2390306930424953e-06,-9472593.499118937,0.08838978359547041,30.83913015448593,934.116556505752,0.10684893392026425,0.11735221438417746,0.09634565345635103,19.66005663987488,-0.23974144564836686,0.0,1.0,0.10652736181206748,0.10717034480719738,0.10588437881693755,1.2071696589356045,-11.333790128134911,0.0,1.0,0.09130951017141342,0.1136003196667587,0.10245491491908607,20.86198586874038,0.0,0.002952117443359006,13.734273106683878,0.002808619430476597,0.003546349191563145,-0.0007377297610865479,0.10684887878596783,0.09338669049052092,0.08940920866537963,0.1081039602095296,0.8791227009077999,1.0219794178700252,-0.14285671696222535,-0.19602233212255485,26.199832945969952,-0.0005357351154089002,-508.8792950025434,-701.6475889823155,192.76829397977207,0.08659391486462362,0.1063127867364706,0.10770611687001085,0.09280943649623205,87.50001024878046,14.257267885536804,36.4041340704282,55.06889591824744,-263.62863821643464,0.09280943649623205,23.88918485723873,4.0,100.0,-96.0,0.08199288846755315,0.08881689753949482,0.0,0.0,37.08465413233535,0.22425784028052878,0.295381865662651,0.3533091203706921,-25.575110643491644,51.71640306405794,9.61491086960863,17.30701337243839,-90.38508913039136,4.7057860589172495e-05,-18.359625456061288,2.6350855408264193,3.3495673682158644,-0.7144818273894451,-59.2828289308628,-52.16914165637761,-7.113687274485187,0.09615730132565511,-5.751839746931598,-5.923887971182973,-7.3908569955245085,0.0
1981-03-04,0.08916544169187546,0.0895940930273922,0.08916544169187546,0.0895940930273922,13708800,-0.0008581206202507019,-0.009577899995243389,-2303392000.0000067,322201600.0,-1.0,-29375.79597685553,-9.291119460691557e-06,-4.124205707181976e-06,-9700361.422740895,0.08808884038970032,20.950011774970875,934.116556505752,0.10605588443577289,0.11764556873816864,0.09446620013337714,21.855806236596756,0.011758366723720177,0.0,0.0,0.10506985967208746,0.10571284209091673,0.10442687725325817,1.2239141097855617,-7.533740674466138,0.0,1.0,0.09130951017141342,0.1136003196667587,0.10245491491908607,21.01798463511425,0.15384104732307877,0.00295695995117078,12.769884961401349,0.00221802193813192,0.0032806837408769,-0.0010626618027449802,0.10588434152305126,0.0925622943502206,0.0893717060540713,0.1082888328858373,0.8709695988471482,1.0752692542692117,-0.20429965542206352,-0.2472631749099519,26.320727540063434,0.006687120720744136,-481.43952756368503,-659.134953986249,177.69542642256397,0.08659391486462362,0.1075991332018198,0.1084564555287013,0.09280943649623205,93.75000512439023,15.116459058476638,33.92800558698633,58.12500999567839,-171.96750071974924,0.09280943649623205,23.88918485723873,0.0,96.0,-96.0,0.08238269951285353,0.08881689753949482,0.0,0.0,34.093785330858196,0.1116894542254219,0.18673504492882653,0.2784753436540566,-26.869104131336126,49.68019269552318,0.0,6.40994057973908,-99.99999999999999,-6.224607834567908e-05,-17.74226938795648,2.083856348728672,3.096425164318426,-1.0125688155897539,-60.67528395657808,-53.87037011641771,-6.804913840160367,0.09612950379963682,3.7556235621081457,3.686817466205783,-8.695108096789506,0.0
1981-03-05,0.08873681724071503,0.08916547445726596,0.08873681724071503,0.08916547445726596,5376000,-0.0004286244511604309,-0.00481866034868661,-2317100800.0000067,308492800.0,-1.0,-28594.830152424893,-2.52961990507203e-06,-4.070978863910277e-06,-9831036.14452213,0.08800776763364632,20.921953006543646,925.2123912153812,0.10567005723714828,0.11775985374495103,0.09358026072934554,22.882161368892643,0.18973633249965946,0.0,0.0,0.10372666840981178,0.10432678511662215,0.10312655170300142,1.1571116975229068,-4.131316140068232,0.0,1.0,0.09130951017141342,0.1136003196667587,0.10245491491908607,21.094726432597167,0.3076827631351685,0.002747071547730414,11.795070090684058,0.0017642217374665703,0.0029773913401948343,-0.001213169602728264,0.10466975842912991,0.09175438605822049,0.08927403085201649,0.1083965069559766,0.8709533110913859,1.075267183023506,-0.20431387193212025,-0.300533671692428,26.351972713150662,0.003643713891506195,-452.71881279196646,-617.1693757680814,164.45056297611495,0.08659391486462362,0.11038538212416782,0.11017107067998742,0.09280943649623205,96.8750025621951,16.031430248639683,33.23187937920081,58.98419041281279,-103.38856272677829,0.09280943649623205,23.88918485723873,0.0,92.0,-92.0,0.08275691811634188,0.08881689753949482,0.0,0.0,33.26749282817366,0.08858576944314088,0.1415110213163639,0.20787597730261384,-26.471026768420863,55.63855599411995,0.0,3.2049702898695362,-100.0,0.0006207069780125168,-12.552963101212328,1.659135319397798,2.8089671953343007,-1.1498318759365027,-62.647873103650475,-55.625870713864266,-7.022002389786209,0.0952194306161968,3.6196976631890587,3.5557257648579643,-9.56544257878048,0.0
1981-03-06,0.08787951618432999,0.08873682496857382,0.08787951618432999,0.08873682496857382,11603200,-0.0008573010563850403,-0.009708137101323011,-2322476800.0000067,303116800.0,-1.0,-20751.34859513617,-1.482772185647452e-05,-4.890409190596957e-06,-9856878.948704062,0.08791134914438636,22.13011819625285,920.7648311981054,0.10539139248430729,0.11789597937753134,0.09288680559108324,23.72980676782684,0.21117060817256705,0.0,0.0,0.1022691683194609,0.10286928389333538,0.10166905274558638,1.1736001841726236,-2.9169753865258157,0.0,1.0,0.09130951017141342,0.1136003196667587,0.10245491491908607,21.15050287305423,0.3076827631351685,0.0026866952449890805,10.5920891842804,0.0015595466021559867,0.002693822392587065,-0.0011342757904310784,0.10374094483753045,0.09104539826512337,0.08905949013391087,0.10824218783367132,0.8616885127951802,1.063847463586327,-0.20215895079114687,-0.3541046956763683,26.325314296103326,0.006065642461180687,-424.5306824623621,-575.8860592247659,151.35537676240375,0.08659391486462362,0.11274297679303302,0.11134986801442003,0.09280943649623205,98.43750128109755,17.171764681105365,31.493690870111955,61.1295162338991,-91.58731489142468,0.09280943649623205,23.88918485723873,4.0,88.0,-84.0,0.0831161679756907,0.08881689753949482,0.0,0.0,31.23141703674152,0.0,0.06675840788952096,0.1316681580449038,-26.152858902342015,44.790156717009054,0.0,0.0,-100.00000000000001,2.3306293078576013e-05,-3.539621494048849,1.4657973887643814,2.540333234020317,-1.0745358452559355,-64.35865689933887,-57.37242795095919,-6.986228948379676,0.09339765642787233,0.0,0.0,-10.000167757113088,0.0
1981-03-09,0.0810210332274437,0.08144968466042442,0.0810210332274437,0.08144968466042442,15321600,-0.0068584829568862915,-0.08125795164976335,-2334080000.0000067,291513600.0,-1.0,-7180.299861357693,6.749516416979747e-06,-4.242160982914033e-06,-9968979.38149807,0.08793433443915226,27.11241590094575,920.7648311981054,0.10485553629696369,0.11755879679621599,0.09215227579771139,24.230023416741897,0.25365029649082815,0.0,0.0,0.1008831116332799,0.10144036149946438,0.10032586176709539,1.1047436130046293,-1.5515610592720606,0.0,1.0,0.09130951017141342,0.1136003196667587,0.10245491491908607,21.25859089806663,0.3269121837809792,0.0026752989928027554,10.35215523266111,0.0013130284797477215,0.0024176636100191966,-0.0011046351302714751,0.10266924587388833,0.09022100298450543,0.08782280445599285,0.10781353025514084,0.8877430752159304,1.0204079885362027,-0.1326649133202723,-0.4091116616832818,26.376133368317795,0.00788746885955334,-399.62615042811836,-535.4485981246504,135.82244769653204,0.0863795989137531,0.11317203337786808,0.11059992423650121,0.09431009487443391,85.69766709273628,17.79303742384194,33.721924157308756,57.2580690981878,-77.83322371376615,0.09431009487443391,23.88918485723873,0.0,84.0,-84.0,0.08346104784066558,0.08881689753949482,0.0,0.0,35.48375371868603,0.2666991571005726,0.11842830884790452,0.10889924601792982,-25.711974319344762,27.421640709459517,11.110388422869887,3.7034628076232887,-88.88961157713011,0.0005830531484848078,-3.756447691641735,1.234169199621168,2.279100427140487,-1.0449312275193192,-65.87911479560928,-59.07376531988921,-6.805349475720071,0.09223105227005662,0.4366385352272628,0.43568803500413367,-10.869671010165327,0.0
1981-03-10,0.07716239243745804,0.07759104396863138,0.07716239243745804,0.07759104396863138,28380800,-0.0038586407899856567,-0.04879659669402736,-2349401600.0000067,276192000.0,-1.0,-23917.558771479202,1.8145270535482752e-05,-2.549861140292148e-06,-11164740.77203434,0.08735175520537375,34.81884087995478,920.7648311981054,0.10410535037517547,0.11761583024950256,0.09059487050084838,25.95539965167581,0.10576534520758775,0.0,0.0,0.09918270103316583,0.0997828160099617,0.09858258605636996,1.2101202539245066,-4.274042990273345,0.0,1.0,0.09130951017141342,0.1136003196667587,0.10245491491908607,21.411780869103772,0.0961491086960863,0.002879361777738193,10.899484732830825,0.001617843238338218,0.002257699535683001,-0.0006398562973447832,0.10106172474722068,0.08946255623148038,0.08618274106852596,0.10700378786706445,0.9009794312859298,0.9702824983795926,-0.06930306709366274,-0.45826392364182733,26.36142928655336,0.008208978176116946,-375.8669476108965,-497.82962596573293,121.96267835483644,0.08445027851876027,0.11038538212416782,0.10781327298280095,0.09645338882575108,61.08827210750988,17.371664436964572,40.075298926840695,50.89515724077156,-119.19682647163316,0.09645338882575108,23.88918485723873,0.0,80.0,-80.0,0.08346104784066558,0.0917381646000625,0.0,1.0,42.390357978386646,0.9807004049413676,0.41579985401398006,0.2003288569171352,-26.64905640326553,13.503949738774036,38.88985478731714,16.666747736729004,-61.11014521268285,0.0014228825124281835,-12.21724147151299,1.5139799306142625,2.1260763278352424,-0.6120963972209799,-63.73229198900957,-60.00547065371329,-3.726821335296279,0.09101062883962369,-5.217110197833996,-5.358128033583576,-17.825772600850364,0.0
1981-03-11,0.07416180521249771,0.07501911395660131,0.07416180521249771,0.07501911395660131,29859200,-0.003000587224960327,-0.03966293065156101,-2377782400.0000067,247811200.0,-1.0,-36917.297559217106,-1.1119836563161558e-05,-3.075088433756198e-06,-12516381.304993266,0.08553984625239658,38.34829429660338,920.7648311981054,0.10354805923998356,0.11782873467214028,0.08926738380782684,27.582700317076437,0.14653956140106036,0.0,0.0,0.09753944471211173,0.09809669508460911,0.09698219433961434,1.1426154293621626,-3.166837455210312,0.0,1.0,0.09130951017141342,0.1136003196667587,0.10245491491908607,21.52701813916567,0.0961491086960863,0.003148749145181888,11.642631954105305,0.0015646641297310387,0.002119092454492609,-0.0005544283247615701,0.0994899266709884,0.08880302911767593,0.08433336632144468,0.10584124877849771,0.9047529260716085,0.9809378986881837,-0.0761849726165752,-0.49354540202158614,26.304459123719425,0.007051682099699974,-351.1944260755381,-463.0222824905316,111.8278564149935,0.08294998490628011,0.1075991332018198,0.10502702406045293,0.09923963024380239,39.6638356693738,17.827156482642984,35.109702964191726,56.97957371379324,-104.45801843110938,0.09923963024380239,23.88918485723873,48.0,76.0,-28.0,0.08346104784066558,0.09152382197261012,0.0,0.0,36.339288493124435,0.4489038549320143,0.5654344723246515,0.3665542117288454,-27.409994445882596,12.429840258639372,3.7037626264093233,17.901335278865442,-96.29623737359069,0.0025688240294195336,-13.973708183745048,1.4617288500127001,1.993206832270734,-0.5314779822580338,-63.012638524055916,-60.60690422778182,-2.4057342962740975,0.09084316176560718,0.0,0.0,-21.73933446370393,1.0
1981-03-12,0.07716239243745804,0.07759104396863138,0.07716239243745804,0.07716239243745804,59248000,0.003000587224960327,0.03966293065156101,-2407641600.0000067,217952000.0,-1.0,-29050.806860613393,-8.293458505819822e-06,-2.956989847128071e-06,-13677505.671894595,0.08387876604886278,42.517525558575784,920.7648311981054,0.10281930789351464,0.1181710518333409,0.08746756395368838,29.86159750409014,0.09720866805226895,0.0,0.0,0.09595334555044188,0.09651059534487776,0.09539609575600598,1.1615015427324442,-4.4359699100314325,0.0,1.0,0.09045220911502838,0.1136003196667587,0.10202626439089355,22.513388804079266,0.0,0.0033053968897270385,11.627486156356548,0.0016761412678662074,0.002030502217167329,-0.0003543609493011214,0.09781096565226714,0.08812701530181445,0.08323013957006212,0.10501884158378355,0.912610066588459,0.9805674544833658,-0.0679573878949068,-0.5276007476325015,26.221153200327183,0.0069231249392032596,-327.4029613678663,-431.43547891278286,104.03251754491657,0.08294998342468607,0.1075991332018198,0.10502702406045293,0.10438386498700122,21.711265453957214,18.844902699263468,31.548083984360087,61.34367690594137,-117.22098130362394,0.10438386498700122,23.88918485723873,44.0,100.0,-56.0,0.08346104784066558,0.09094936479120404,0.0,0.0,32.15694499634071,0.08133976597869445,0.5036480086173588,0.4949607783186634,-28.79475138036839,24.537532514484802,0.0,14.197872471242148,-100.0,0.003467581742366707,-17.030337312394984,1.5611026636057417,1.9067859985377356,-0.3456833349319939,-64.03974850872481,-61.29347308397042,-2.746275424754394,0.09080318650287247,-3.2107588796825293,-3.2634343333938887,-24.782629854206984,0.0
